train_loss,val_loss,train_accuracy,val_accuracy,epochs
0.5642217190264167,0.5309701212705075,0.7869337860118438,0.8062132727160386,43
0.5354153556695741,0.5165114375993535,0.7987019638832792,0.8233448128961344,44
0.512414302030455,0.5127470259509745,0.8084165032536268,0.8554875887389717,45
0.5116710154974505,0.4785595690450335,0.8145627847533194,0.8665053674273097,46
0.4745363008775068,0.45759191796704257,0.836140623018312,0.8239074090334078,47
0.4581810731845402,0.4132158649766108,0.8452210222339295,0.8800792187393294,48
0.44684197587169217,0.4707447214798999,0.8523087579633369,0.8638371007762526,49
0.4271841272153658,0.3944534982264835,0.8676256817006663,0.8891669349567322,50
0.3957325777645861,0.37318445802875444,0.8776280231412377,0.873778467201946,51
0.3724121155400997,0.4490585381881072,0.8834450395605896,0.8951473644159569,52
0.3564273245753569,0.37869868783927996,0.892188856694081,0.9219422249539029,53
0.3460149613863669,0.37115919286270505,0.8988692793241042,0.8983440811959558,54
0.353889461397455,0.34242180998928334,0.9031375303655574,0.848915295135332,55
0.31304749093959094,0.3128058693019949,0.9131910908186261,0.9327762655974088,56
0.29248584176270703,0.2761180428152721,0.9192690803016556,0.9614182625860561,57
0.28720203339681494,0.25957461637437046,0.9207007736509888,0.9251828437446139,58
0.29335951370730085,0.27937286647777393,0.9247641486424523,0.9588703199643581,59
0.2960724479399073,0.3286766852631843,0.926269012009639,0.8806808388861247,60
0.26987728290027296,0.2312324229262137,0.9280641164476444,0.9344689320104194,61
0.2549370534987783,0.2652367764801878,0.9315762773046117,0.9229844912082159,62
0.24316005434343282,0.24563813582372646,0.9359445273704646,0.9570573295219884,63
0.24248079234238867,0.21063457588400203,0.9355542872752461,0.9601012022646933,64
0.24748008309418193,0.2822869326392446,0.93637135247461,0.8822743192749339,65
0.23449181327212615,0.23045957332690822,0.9354567272514415,0.925473897815631,66
0.2377660633454311,0.23441531756170678,0.9386518180310436,0.9419485338354423,67
0.22500764418128277,0.2121261586489376,0.9404981414815465,0.9511012900687148,68
0.2038783233626728,0.19356890779279928,0.9436907932605536,0.9473468551526326,69
0.21374251877658823,0.18932842379885287,0.9415273997326855,0.9333128457283344,70
0.21187936210918815,0.20553493732818948,0.9442810314045716,0.9572426935672173,71
0.20459275795018925,0.21832075222285338,0.9453663866693983,0.9101423400747309,72
0.1942421467219027,0.17082448792450142,0.9471322231002625,0.9599922602381115,73
0.21314475615596057,0.1992098194749998,0.943659086252817,0.9546232069280625,74
0.1929160872062717,0.35297283851936734,0.948698061482327,0.8439738799296267,75
0.1832669216153513,0.17115270936189098,0.9520833943083482,0.9395209152431033,76
0.17357918326876656,0.2307497815456793,0.9511175500726822,0.9207796346702308,77
0.18646063859552406,0.15877933070658645,0.9487444024936342,0.9684133162928492,78
0.18740884337653307,0.14358832896338425,0.9495468336894274,0.9732929434834782,79
0.14133420671695626,0.13639904910732625,0.9579028497282953,0.9641662032565536,80
0.17694630620119797,0.12668610274010708,0.9510590140583994,0.9640328712240206,81
0.15036205562312951,0.13972663041359176,0.9551833640647408,0.9253682077898427,82
0.1465956594901957,0.16447630979914138,0.9533760646237598,0.9419192658283009,83
0.13621766732473126,0.13105009939248818,0.9559321372474415,0.9562540853259969,84
0.128078020869588,0.11060906388640354,0.9608028214358885,0.9466053989717174,85
0.13388360142777586,0.11654928233629455,0.9575418776402181,0.9658247236612326,86
0.13322413167549987,0.11289318048390568,0.9579150447312709,0.9611223305138487,87
0.1356815577771854,0.11573735581937179,0.9554418981278231,0.967626332100825,88
0.12589475675398826,0.10359774934385164,0.9587808899425372,0.9710246729300201,89
0.11600381023856286,0.09627131629927385,0.9615125706090673,0.9494508996660195,90
0.1106130052009102,0.10113261680207068,0.9620467117393977,0.9670409719579972,91
0.1331835568727886,0.09200051914011058,0.956551643398601,0.9693385105185965,92
0.10429275004348988,0.14005805202876023,0.9638149871708569,0.9428737280611896,93
0.11287507287734717,0.11865405379926255,0.9606320913942303,0.9777189165634157,94
0.11382177337473921,0.08668695433846305,0.961719885659652,0.9781790746756942,95
0.10144115352861295,0.15788428695677173,0.9654052155588726,0.968725508369024,96
0.10420148530637802,0.08496135231200451,0.9638735231851396,0.969494606556684,97
0.1015284274950084,0.07858817923361569,0.9643881523107092,0.9716409270803862,98
0.09937596011478989,0.09605454478859157,0.9648344894196155,0.952441114395632,99
0.08591535442407602,0.08484349806968142,0.9685466483253822,0.9773693264781157,100
0.06896257902624622,0.08231044841307322,0.9720514921805641,0.9511240540742691,101
0.07564491356784633,0.07840764932272438,0.970536872810997,0.980645717277555,102
0.06924424035132824,0.07375094095731585,0.9733905035072828,0.9712441829835806,103
0.06924163375559092,0.06526941306170032,0.9731490424483663,0.9706474408379756,104
0.07381276970615287,0.06654267711254974,0.972614901318036,0.9794733709915026,105
0.07602260457921527,0.06890563153275932,0.9744197617584218,0.9728701833803247,106
0.06535354085131717,0.07852239414783017,0.9748148798548307,0.9667401618845995,107
0.07323217993199863,0.07486254358338734,0.9732173344650296,0.9740327736639968,108
0.0742433431794339,0.06954162518420999,0.9728636793787377,0.9749937398984725,109
0.06982270138949788,0.06871312029253747,0.9726734373323187,0.976255516206346,110
0.06496822621589632,0.0681750188804791,0.9740587896703446,0.9770327443959896,111
0.06334804175898302,0.07090417907097549,0.9759953561428669,0.9778262325896008,112
0.06699102248452353,0.06946774164234876,0.9736807445781017,0.9820148096116136,113
0.06963299338900009,0.0757281955241686,0.9754051179988488,0.9744116317564382,114
0.0651467697178659,0.06692208838920279,0.9752856069696881,0.9764294982487975,115
0.06873629233694069,0.06820729077125771,0.9755953600452678,0.975213249952033,116
0.06981273804245966,0.06718403761338647,0.974149032692364,0.9765872202872817,117
0.0670143479409252,0.07209138461418091,0.97417098369772,0.9639597012061671,118
0.06625022525990966,0.07005992857894291,0.9750587799143423,0.9776685105511166,119
0.06929233912366922,0.06816277017362862,0.9763831572374904,0.9794164609776165,120
0.06875821845152516,0.06657422857417937,0.9756173110506239,0.9656409856164004,121
0.0681168677659703,0.06998114814957024,0.9747295148340016,0.9718295431264086,122
0.0671376390214056,0.06608965122040218,0.9755221900274144,0.9732165214648313,123
0.06580501749818579,0.06988896949824175,0.976312426220232,0.97900020487605,124
0.06703048158604442,0.06662172360110179,0.9757758460893065,0.9734555435231527,125
0.0645321720865754,0.0680731419119798,0.9755636530375313,0.9815448954969545,126
0.06393170301638516,0.06408407504611437,0.976207549194642,0.9758847881158883,127
0.06606752165045575,0.06602395205144862,0.9758124310982332,0.9746978078262651,128
0.06748193868385924,0.06488118114448874,0.9766099842928362,0.9792164629288169,129
0.06663141128771034,0.06432874710105371,0.9764831562618901,0.9750815439198968,130
0.06517089369907957,0.06742780077846074,0.9773026604618491,0.9797286530537913,131
0.07651130533073744,0.06888403152479804,0.9738929376298768,0.9736522895711587,132
0.06261782562790366,0.061283406600458376,0.9768563233529429,0.9781124086594277,133
0.06724232334885444,0.07026895801513494,0.9760246241500083,0.9723303512486057,134
0.06615524786465177,0.0612014905032787,0.9767563243285431,0.9746018738028572,135
0.06624815579661902,0.06403862593072573,0.9754953610208681,0.9743986237532642,136
0.06045590398877338,0.0591319909911237,0.9766319352981923,0.9757351960793879,137
0.062488492759649225,0.06635832303349307,0.9762660852089248,0.9825709017473,138
0.062056540676651895,0.061516662386281666,0.9769538833767475,0.9713547510105592,139
0.06145777027372657,0.06541702279800893,0.9767929093374699,0.977081524407892,140
0.0628158189553986,0.06804424906676378,0.9764636442571292,0.9652556235223722,141
0.05975228065064412,0.060222878923543575,0.9761295011755983,0.9800766171386945,142
0.0628985181740356,0.06886717155823692,0.9769026643642501,0.9662377277620056,143
0.06201377200292942,0.06421107346828897,0.9753734109911123,0.9764278722484008,144
0.06502284285276384,0.06838129350091153,0.9762685242095199,0.9670133299512526,145
0.05916265125029468,0.06436626457286915,0.9775148535136242,0.9794083309756327,146
0.05791268898604365,0.05883517480856691,0.9768221773446113,0.9795432890085625,147
0.05950007481400514,0.06200479298439528,0.9764685222583195,0.9851611203793134,148
0.0656048954504027,0.06475586480400626,0.9777880215802772,0.97535958998774,149
0.05970323105085729,0.06565784112885037,0.9779368006165794,0.9781221646618081,150
0.062341541998302295,0.06575621865238815,0.9768026653398504,0.9733466014965708,151
0.06052780955490399,0.06388490043112546,0.9776392425439752,0.9806668552827127,152
0.05863086814956086,0.0638173259860571,0.9773636354767271,0.9729010773878629,153
0.054187124696200926,0.05961183719213017,0.9789465468629575,0.9780880186534765,154
0.05348884452543641,0.05702425986908054,0.9793733719671027,0.978886384848278,155
0.058531170049635754,0.06474576717065941,0.9784611857445293,0.9830213038571981,156
0.06568506096760636,0.057797404287767265,0.9765685212827192,0.9749075618774451,157
0.06175293833989366,0.06646038901359896,0.9763514502297539,0.9813074994390298,158
0.05490961777146315,0.06746428049078053,0.9796099550248291,0.976388848238879,159
0.06226932768536715,0.06828639275098403,0.9767685193315188,0.9725059592914541,160
0.0635384124902527,0.06658314934818572,0.9784880147510756,0.9700572026939575,161
0.05239998193669334,0.06369376052620382,0.9782294806879933,0.9775498125221542,162
0.05548355201975479,0.06268707537069024,0.9785685017707144,0.9723384812505894,163
0.06516545020292668,0.061234429508088134,0.9767124223178311,0.9789725628693053,164
0.05970931068451124,0.06748677449558123,0.9782587486951346,0.9730425394223796,165
0.058502379634514094,0.0673746339528947,0.977236807445781,0.9724913252878834,166
0.06569319804049052,0.06355388075176831,0.9770246143940059,0.9811676634049099,167
0.059185780515050176,0.06263494216441835,0.9778807036028917,0.9803140131966193,168
0.05597944351810771,0.06175967544889056,0.9782563096945396,0.9782132206840258,169
0.05976575009115552,0.06483224620724937,0.9784587467439342,0.9748604078659395,170
0.057147129771931,0.06005441501408121,0.9764831562618901,0.9817611535497215,171
0.0617048617320998,0.06132277090353473,0.9762441342035687,0.9771920924348706,172
0.054419244888393246,0.058691789000566284,0.9799489761075502,0.978180700676091,173
0.059090968273747504,0.07080574081505582,0.9784002107296514,0.9764555142551454,174
0.06256748411337032,0.06012138093127474,0.9780099706344328,0.9798814970910853,175
0.0568452155811668,0.058115707318718464,0.9788587428415333,0.9816928615330582,176
0.06146473658576924,0.0636985575777948,0.9776319255421898,0.982983905848073,177
0.05830027789142583,0.06234446144469095,0.9783319187129882,0.9796652390383184,178
0.057141169915545485,0.06210634136609671,0.977488024507078,0.9790750008943002,179
0.057086363411828246,0.06138073421507987,0.9789148398552209,0.9827627697941158,180
0.05020497999062178,0.06079827564708058,0.9807099442932264,0.9808603493299253,181
0.0609609624783691,0.054300166208207136,0.9789026448522453,0.9842716981622943,182
0.05095465132820137,0.058315921383065336,0.980217266173013,0.9807969353144522,183
0.05953744486248709,0.06228861241475888,0.9789050838528405,0.9854098984400153,184
0.059606318087660044,0.06001088331715388,0.9786319157861875,0.9702311847364091,185
0.059600216301667334,0.06404096235640458,0.9782367976897787,0.9773270504678003,186
0.05832555563946007,0.0633649627101637,0.9782587486951346,0.9681889282380985,187
0.060044600006853334,0.062722597731829,0.9777172905630189,0.9807757973092945,188
0.0576003362086326,0.06044680147103271,0.9796831250426825,0.9783595607197328,189
0.05205139603475097,0.06229501667071425,0.981353840450337,0.9820489556199452,190
0.05741847808194927,0.059345248880131346,0.9776172915386191,0.9854570524515208,191
0.05372154194054737,0.05989589884229463,0.979924586101599,0.9839660100877065,192
0.0675815540469355,0.06244909313287332,0.9770514434005522,0.9828782158222846,193
0.056851706662321096,0.06495909198007535,0.9796050770236387,0.9850310403475738,194
0.053589991924612224,0.06341064360555256,0.9794953219968585,0.9764197422464171,195
0.0548017466959361,0.05556491626769044,0.9798465380825553,0.9770181103924189,196
0.057979603865987314,0.057562836945620977,0.9781563106701398,0.9757433260813716,197
0.06337102071222815,0.06509145021286736,0.9777343635671847,0.9741953737036712,198
0.055762867418265485,0.05786879244841598,0.9795538580111414,0.9828700858203009,199
0.05346960327082247,0.06326446166926818,0.9795733700159023,0.9844505582059362,200
